index|acordao_id|numero|assunto|relator|comarca|orgao_julgador|data_julgamento|data_publicacao|ementa
937|417774.0|0069259-31.2007.8.12.0001|Apelação Cível / Aposentadoria por Invalidez|Des. Marcos José de Brito Rodrigues|Campo Grande|2ª Câmara Cível|06/08/2013|15/05/2014|APELAÇÃO CÍVEL - AÇÃO DE CONCESSÃO DE BENEFÍCIO PREVIDENCIÁRIO - AUSÊNCIA DE NEXO DE CAUSALIDADE ENTRE A ENFERMIDADE E O ACIDENTE DE TRABALHO - INCOMPETÊNCIA DA JUSTIÇA ESTADUAL - REMESSA DOS AUTOS À JUSTIÇA FEDERAL - SENTENÇA INSUBSISTENTE. Por força do art. 109
938|1080226.0|0802971-19.2017.8.12.0001|Apelação Cível / Aposentadoria por Invalidez|Des. Amaury da Silva Kuklinski|Campo Grande|3ª Câmara Cível|11/01/2021|14/01/2021|"APELAÇÃO CÍVEL - AÇÃO PREVIDENCIÁRIA – PRELIMINAR DE INCOMPETÊNCIA ABSOLUTA DA JUSTIÇA ESTADUAL - EXISTÊNCIA DE NEXO CAUSAL ENTRE A LESÃO E O ACIDENTE DE TRABALHO - IMPOSSIBILIDADE DE REMESSA DOS AUTOS PARA A JUSTIÇA FEDERAL - ENTENDIMENTO DO STJ. – CORREÇÃO MONETÁRIA - APLICAÇÃO DO INPC – RECURSO CONHECIDO E PROVIDO EM PARTE.
 Compete à Justiça Estadual processar e julgar os litígios decorrentes de acidente do trabalho"" (Súmula 15, do STJ). 2 - Sendo mantida na Justiça Estadual a ação previdenciária visando concessão de benefício de auxílio doença e, comprovado por meio de prova pericial a ausência de nexo causal entre a lesão incapacitante e a atividade laboral do segurado, deve o pedido ser julgado improcedente"
939|1016865.0|0844375-50.2017.8.12.0001|Apelação Cível / Aposentadoria por Invalidez|Des. Julizar Barbosa Trindade|Campo Grande|2ª Câmara Cível|30/06/2020|06/07/2020|"APELAÇÃO CÍVEL – AUXÍLIO PREVIDENCIÁRIO – ESPÉCIE 31 – AUSÊNCIA DE NEXO CAUSAL COM A ATIVIDADE LABORATIVA – INCOMPETÊNCIA ABSOLUTA – SENTENÇA INSUBSISTENTE – REMESSA À JUSTIÇA FEDERAL.
Nos termos do art. 109, I, da CF e da Súmula 15 do STJ, a Justiça Estadual só é competente para processar e julgar os litígios que envolvam matéria acidentária propriamente dita.
Em não se tratando de benefício decorrente de acidente de trabalho, os autos deverão tramitar perante a Justiça Federal."
940|1014482.0|0816608-13.2012.8.12.0001|Apelação Cível / Aposentadoria por Invalidez|Des. Sideni Soncini Pimentel|Campo Grande|4ª Câmara Cível|25/06/2020|30/06/2020|APELAÇÃO CÍVEL – AÇÃO PREVIDENCIÁRIA – INCAPACIDADE PARCIAL E TEMPORÁRIA SEM NEXO CAUSAL COM ACIDENTE DE TRABALHO -  PEDIDO E CAUSA DE PEDIR FORMULADOS COM BASE EM AÇÃO ACIDENTÁRIA – INCOMPETÊNCIA DA JUSTIÇA ESTADUAL – REJEITADA -  IMPROCEDÊNCIA DA SENTENÇA MANTIDA – RECURSO CONHECIDO E DESPROVIDO. A constatação na perícia de que não há nexo causal entre a incapacidade e acidente de trabalho não tem o condão absoluto de modificar a competência
941|1049938.0|0800446-07.2018.8.12.0041|Apelação Cível / Aposentadoria por Invalidez|Des. Fernando Mauro Moreira Marinho|Ribas do Rio Pardo|2ª Câmara Cível|29/09/2020|02/10/2020|"APELAÇÃO CÍVEL - BENEFICIO RESTABELECIMENTO DE AUXILIO DOENÇA - NATUREZA NÃO ACIDENTÁRIA.- COMPETÊNCIA DO TRIBUNAL REGIONAL FEDERAL DA 3ª REGIÃO – QUESTÃO DE ORDEM ACOLHIDA PARA DETERMINAR A REMESSA AO TRIBUNAL COMPETENTE.
 Não tendo a incapacidade da autora relação com acidente de trabalho, descabe o julgamento da demanda pela Justiça Estadual, competindo  à Justiça Federal processar e julgar as causas em matéria de competência federal, consoante dispõe o art. 109, I, da Constituição Federal.
Por essa razão foi acolhida questão de ordem para declinar a competência ao Tribunal Regional Federal da 3ª Região."
942|647252.0|0072402-23.2010.8.12.0001|Apelação Cível / Aposentadoria por Invalidez|Des. Júlio Roberto Siqueira Cardoso|Campo Grande|5ª Câmara Cível|12/12/2016|15/12/2016|E M E N T A – APELAÇÃO CÍVEL – AÇÃO DE APOSENTADORIA POR INVALIDEZ – INSS – PRELIMINAR DE CERCEAMENTO DE DEFESA – AFASTADA – MÉRITO – NEXO CAUSAL ENTRE O TRABALHO REALIZADO E A PATOLOGIA QUE ACOMETE O RECORRENTE – NÃO COMPROVADO – IMPOSSIBILIDADE DE CONCEDER QUALQUER BENEFÍCIO PREVIDENCIÁRIO – REMESSA À JUSTIÇA FEDERAL – IMPOSSIBILIDADE – DEVERÁ SER REMETIDO NOVO FEITO À QUALQUER VARA FEDERAL – SENTENÇA MANTIDA – RECURSO CONHECIDO E DESPROVIDO.
943|607730.0|0817238-98.2014.8.12.0001|Apelação Cível / Aposentadoria por Invalidez|Des. Marcelo Câmara Rasslan|Campo Grande|1ª Câmara Cível|21/06/2016|23/06/2016|E M E N T A - APELAÇÃO CÍVEL - AÇÃO PARA CONCESSÃO DE APOSENTADORIA POR INVALIDEZ
944|628059.0|0010239-41.2009.8.12.0001|Apelação Cível / Aposentadoria por Invalidez|Des. Amaury da Silva Kuklinski|Campo Grande|4ª Câmara Cível|21/09/2016|22/09/2016|E M E N T A - APELAÇÃO CIVIL - INSS - AUXÍLIO-DOENÇA C/C APOSENTADORIA POR INVALIDEZ - NEXO CAUSAL ENTRE O ACIDENTE DE TRABALHO E A PATOLOGIA QUE ACOMETE O RECORRENTE - NÃO COMPROVADO - IMPOSSIBILIDADE DE CONCEDER QUALQUER BENEFÍCIO PREVIDENCIÁRIO - REMESSA À JUSTIÇA FEDERAL - IMPOSSIBILIDADE - DEVERÁ SER REMETIDO NOVO FEITO À QUALQUER VARA FEDERAL - SENTENÇA MANTIDA - RECURSO IMPROVIDO.
945|415091.0|0003031-43.2009.8.12.0021|Apelação Cível / Aposentadoria por Invalidez|Des. Júlio Roberto Siqueira Cardoso|Três Lagoas|5ª Câmara Cível|24/04/2014|06/05/2014|E M E N T A – APELAÇÃO CÍVEL - AÇÃO DE APOSENTADORIA POR INVALIDEZ URBANA - INSS - NEXO CAUSAL ENTRE O TRABALHO REALIZADO E A PATOLOGIA QUE ACOMETE O RECORRENTE -NÃO COMPROVADO - IMPOSSIBILIDADE DE CONCEDER QUALQUER BENEFÍCIO PREVIDENCIÁRIO - REMESSA À JUSTIÇA FEDERAL - IMPOSSIBILIDADE - DEVERÁ SER REMETIDO NOVO FEITO À QUALQUER VARA FEDERAL - SENTENÇA MANTIDA -RECURSO CONHECIDO E DESPROVIDO.
946|666329.0|0832753-76.2014.8.12.0001|Embargos de Declaração Cível / Inclusão Indevida em Cadastro de Inadimplentes|Des. Sideni Soncini Pimentel|Campo Grande|5ª Câmara Cível|28/03/2017|30/03/2017|E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – CONTRADIÇÃO E OMISSÃO INEXISTENTES – EMBARGOS CONHECIDOS E REJEITADOS.  1. A apelante limitou-se no apelo a atacar a licitude do protesto
947|664418.0|0835599-66.2014.8.12.0001|Embargos de Declaração Cível / Inclusão Indevida em Cadastro de Inadimplentes|Des. Marcelo Câmara Rasslan|Campo Grande|1ª Câmara Cível|21/03/2017|23/03/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – OMISSÃO E CONTRADIÇÃO INEXISTENTES – EMBARGOS REJEITADOS.
Nos termos do artigo 1.022, do CPC/15, cabem embargos de declaração para esclarecer obscuridade ou eliminar contradição, suprir omissão de ponto ou questão sobre a qual devia se pronunciar o juiz de ofício ou a requerimento da parte, ou corrigir erro material.
Os embargos de declaração não se prestam para a rediscussão do julgado, em face do inconformismo da parte com a decisão que não apresenta qualquer vício.
Recurso rejeitado."
948|664301.0|0840034-20.2013.8.12.0001|Embargos de Declaração Cível / Inclusão Indevida em Cadastro de Inadimplentes|Desª. Tânia Garcia de Freitas Borges|Campo Grande|1ª Câmara Cível|21/03/2017|23/03/2017|"E M E N T A –  EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – ALEGAÇÃO DE VÍCIOS NO ACÓRDÃO – INOVAÇÃO RECURSAL – REDISCUSSÃO DA MATÉRIA FEITA PELO COLEGIADO – VÍCIOS INEXISTENTES –  PREQUESTIONAMENTO – EMBARGOS REJEITADOS.
Não é admissível o conhecimento de teses arguidas somente por ocasião dos embargos de declaração, por configurar inovação recursal, não havendo que se falar em omissão do julgado.
É de se rejeitar embargos de declaração se não ocorre qualquer das hipóteses previstas no artigo 1.022 do Código de Processo Civil/2015, especialmente se o embargante pretende apenas a rediscussão de matéria analisada pelo colegiado, com cujo resultado não se conforma.
Cabe ao julgador expor de forma clara os motivos e fundamentos que o levaram à sua decisão, não sendo necessário que aprecie todas as teses e normas apontadas pelas partes, em especial pelo contido no art. 1.025 do CPC/2015."
949|657503.0|0830454-92.2015.8.12.0001|Embargos de Declaração Cível / Inclusão Indevida em Cadastro de Inadimplentes|Desª. Tânia Garcia de Freitas Borges|Campo Grande|1ª Câmara Cível|21/02/2017|22/02/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – AÇÃO DECLARATÓRIA DE INDENIZAÇÃO POR DANOS MORAIS – PETIÇÃO PROTOCOLIZADA DE FORMA INCOMPLETA – IRREGULARIDADE FORMAL – DEVER DA RECORRENTE – VÍCIOS INEXISTENTES – PREQUESTIONAMENTO – DECISÃO MANTIDA – EMBARGOS REJEITADOS.
Cumpre à apelante o dever de zelar pela correção na formação e na instrução do seu recurso, cuidando para entregar a petição e documentos em sua integridade, pena de a incompletude ou a ilegibilidade comprometer a compreensão da controvérsia.
É de se rejeitar embargos de declaração se não ocorre qualquer das hipóteses previstas no artigo 1.022 do Código de Processo Civil/2015, especialmente se o embargante pretende apenas a rediscussão de matéria analisada pelo colegiado, com cujo resultado não se conforma."
950|656032.0|0804087-85.2012.8.12.0017|Embargos de Declaração Cível / Inclusão Indevida em Cadastro de Inadimplentes|Des. Sideni Soncini Pimentel|Nova Andradina|5ª Câmara Cível|13/02/2017|17/02/2017|E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – CONTRADIÇÃO E OBSCURIDADE INEXISTENTES – REDISCUSSÃO POR INCONFORMISMO DA PARTE EMBARGANTE – IMPOSSIBILIDADE –  EMBARGOS CONHECIDOS E REJEITADOS. 1. Não há contradição no voto condutor do julgamento unânime
951|705438.0|0802432-87.2016.8.12.0001|Embargos de Declaração Cível / Inclusão Indevida em Cadastro de Inadimplentes|Desª. Tânia Garcia de Freitas Borges|Campo Grande|1ª Câmara Cível|22/08/2017|25/08/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – AÇÃO DE INDENIZAÇÃO POR DANOS MORAIS – INSCRIÇÃO DO NOME DO CONSUMIDOR NOS ÓRGÃOS DE PROTEÇÃO AO CRÉDITO – INSCRIÇÕES PREEXISTENTES – APLICABILIDADE DA SÚMULA Nº 385 DO SUPERIOR TRIBUNAL DE JUSTIÇA – ALEGAÇÃO DE VÍCIOS NO ACÓRDÃO – REDISCUSSÃO DA MATÉRIA FEITA PELO COLEGIADO – VÍCIOS INEXISTENTES –  PREQUESTIONAMENTO – EMBARGOS REJEITADOS.
É de se rejeitar embargos de declaração se não ocorre qualquer das hipóteses previstas no artigo 1.022 do Código de Processo Civil/2015, especialmente se o embargante pretende apenas a rediscussão de matéria analisada pelo colegiado, com cujo resultado não se conforma."
952|717318.0|0800561-74.2016.8.12.0016|Embargos de Declaração Cível / Inclusão Indevida em Cadastro de Inadimplentes|Des. Luiz Tadeu Barbosa Silva|Mundo Novo|5ª Câmara Cível|03/10/2017|03/10/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – AÇÃO DE INDENIZAÇÃO – NEGATIVAÇÃO DO NOME – AUSÊNCIA DE NOTIFICAÇÃO – QUESTÃO NO APELO SEM REPERCUSSÃO PARA A MANUTENÇÃO DA SENTENÇA DE IMPROCEDÊNCIA DO PEDIDO – NEGATIVAÇÕES ANTECEDENTES – OMISSÃO E CONTRADIÇÃO INEXISTENTES – PRETENSÃO DE REAVALIAÇÃO DO APELO – VIA INADEQUADA – RECURSO AO QUAL SE NEGA PROVIMENTO.
Embargos de declaração é recurso horizontal, destinado ao órgão singular ou colegiado para suprir as falhas existentes no julgado. Inexistindo tais vícios, é de se negar provimento ao recurso, mormente no caso em destaque, em que a sentença, conquanto mantida, o foi por outro fundamento, o qual sequer é abordado nos embargos de declaração."
953|736254.0|0800809-97.2017.8.12.0018|Embargos de Declaração Cível / Inclusão Indevida em Cadastro de Inadimplentes|Des. Vilson Bertelli|Paranaíba|2ª Câmara Cível|17/12/2017|18/12/2017|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM AGRAVO DE INSTRUMENTO –  INEXISTÊNCIA DE OMISSÃO – PRETENSÃO DE REDISCUSSÃO DA MATÉRIA – INADMISSIBILIDADE.
Os embargos de declaração destinam-se ao aperfeiçoamento do julgado, desde que presente algum dos requisitos previstos no caput do artigo 1.022 do Código de Processo Civil, o que não se evidencia na hipótese.
Recurso rejeitado."
954|872429.0|0800716-09.2018.8.12.0016|Embargos de Declaração Cível / Inclusão Indevida em Cadastro de Inadimplentes|Des. Marcelo Câmara Rasslan|Mundo Novo|1ª Câmara Cível|24/04/2019|25/04/2019|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – PRETENSÃO DE REDISCUSSÃO DA MATÉRIA – OMISSÃO E CONTRADIÇÃO INEXISTENTES – PREQUESTIONAMENTO – EMBARGOS CONHECIDOS E REJEITADOS.
Nos termos do artigo 1.022, do CPC, cabem embargos de declaração para esclarecer obscuridade ou eliminar contradição, suprir omissão de ponto ou questão sobre o qual devia se pronunciar o juiz de ofício ou a requerimento da parte, ou corrigir erro material.
Os embargos de declaração não se prestam para a rediscussão do julgado, em face do inconformismo da parte com a decisão que não apresenta qualquer vício.
Mesmo para fins de prequestionamento da matéria, a oposição de embargos pressupõe a existência de obscuridade, contradição ou omissão, não sendo o meio legal para reexaminar as questões decididas e o acerto do julgado.
Recurso rejeitado."
955|377465.0|0804745-26.2013.8.12.0001|Embargos de Declaração Cível / Inclusão Indevida em Cadastro de Inadimplentes|Des. Divoncir Schreiner Maran|Campo Grande|1ª Câmara Cível|25/11/2013|04/12/2013|E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL - OMISSÃO E CONTRADIÇÃO INEXISTENTES - PRETENSÃO DE REDISCUTIR O ACÓRDÃO EMBARGADO - ACLARATÓRIOS REJEITADOS. Os embargos de declaração têm por escopo a supressão no acórdão de eventual contradição
956|643794.0|0842191-63.2013.8.12.0001|Embargos de Declaração Cível / Inclusão Indevida em Cadastro de Inadimplentes|Des. Luiz Tadeu Barbosa Silva|Campo Grande|5ª Câmara Cível|28/11/2016|30/11/2016|"E M E N T A – EMBARGOS DE DECLARAÇÃO EM APELAÇÃO CÍVEL – VÍCIOS DE OMISSÃO E CONTRADIÇÃO INEXISTENTES – PRETENSÃO DE REDISCUSSÃO DO JULGADO – RECURSO AO QUAL SE NEGA PROVIMENTO.
A função processual dos embargos de declaração é esclarecer obscuridade ou eliminar contradição, suprir omissão de ponto ou questão sobre o qual devia se pronunciar o juiz de ofício ou a requerimento, ou corrigir erro material (artigo 1.022, CPC), o que significa dizer que se trata de recurso horizontal, destinado ao órgão singular ou colegiado para suprir as falhas existentes no julgado. Inexistindo tais vícios, é de se negar provimento ao recurso."
957|735399.0|0800648-41.2017.8.12.0001|Apelação Cível / Planos de Saúde|Des. Sérgio Fernandes Martins|Campo Grande|1ª Câmara Cível|11/12/2017|13/12/2017|"E M E N T A – APELAÇÃO CÍVEL. AÇÃO DECLARATÓRIA DE NULIDADE DE CLÁUSULA CONTRATUAL CUMULADA COM RESTITUIÇÃO DE VALORES. PLANO DE SAÚDE. REAJUSTE DE MENSALIDADE EM RAZÃO DE MUDANÇA DE FAIXA ETÁRIA DOS ASSOCIADOS. POSSIBILIDADE DESDE QUE ATRELADA AOS PARÂMETROS DELINEADOS NA RESOLUÇÃO CONSU N. 6/98. ABUSIVIDADE CONSTATADA. SENTENÇA MANTIDA. FIXAÇÃO DE HONORÁRIO RECURSAL. RECURSO NÃO PROVIDO.
Mantém-se a sentença que considerou abusivo o reajuste desproporcional de 81,2% da mensalidade de plano de saúde, pois referido gravame impõe aos consumidores obrigação excessivamente onerosa e contraria, outrossim, a cláusula geral da boa-fé. 
Dispõe o art. 85, § 11, do CPC de 2015, que ""O tribunal, ao julgar recurso, majorará os honorários fixados anteriormente levando em conta o trabalho adicional realizado em grau recursal, observando, conforme o caso, o disposto nos §§ 2º a 6º, sendo vedado ao tribunal, no cômputo geral da fixação de honorários devidos ao advogado do vencedor, ultrapassar os respectivos limites estabelecidos nos §§ 2º e 3º para a fase de conhecimento"", razão pela qual fixo os honorários recursais em 5% (cinco por cento) sobre o valor atualizado da causa."
958|666363.0|0814089-26.2016.8.12.0001|Apelação Cível / Planos de Saúde|Des. Claudionor Miguel Abss Duarte|Campo Grande|4ª Câmara Cível|29/03/2017|30/03/2017|"E M E N T A – PLANO DE SAÚDE – PRESCRIÇÃO  – APLICAÇÃO DO CÓDIGO DE DEFESA DO CONSUMIDOR E DO ESTATUTO DO IDOSO – REAJUSTE DE MENSALIDADE TOMANDO COMO CRITÉRIO ÚNICO A FAIXA ETÁRIA – ILEGALIDADE – PREVISÃO ABUSIVA – REVISÃO DE CLÁUSULA DE PLANO DE SAÚDE – DEVOLUÇÃO DE VALORES – HONORÁRIOS ADVOCATÍCIOS MANTIDOS – RESPEITO ÀS NORMAS PREVISTAS NO ARTIGO 82, DO CPC/2015 – RECURSO PARCIALMENTE PROVIDO.
O prazo prescricional a ser aplicado às demandas fundamentadas nos contratos de plano de saúde em que se discute o caráter abusivo de cláusula contratual, em razão de reajuste por faixa etária, e a consequente restituição de valores indevidamente cobrados, a pretensão da parte, para repetição de indébito, prescreve em 20 (vinte) anos, nos termos do artigo 177 do CC/1.916 ou em 3 (três) anos, conforme disposição do artigo 206, §3º, IV, do CC/2.002, observada a regra de transição do artigo 2.028, do CC/2.002, nos termos da jurisprudência do STJ, firmada em sede de recurso repetitivo (REsp 1361182/RS).
Sobre os contratos de plano de saúde incidem as disposições do Estatuto do Idoso que, apesar de ter sido promulgado em data posterior à data de celebração do contrato em questão, deve ser levado em consideração para a controvérsia sob julgamento, por se tratar de norma cogente, decorrente de ordem pública.
Tendo em vista a incidência das disposições do CDC e do Estatuto do Idoso, mostra-se a abusiva, sendo consequente nula, cláusula contratual que prevê reajuste de mensalidade de plano de saúde calcada exclusivamente na mudança de faixa etária.
Consoante o entendimento do STJ, possível o reajuste de mensalidade de plano de saúde por mudança de faixa etária, contudo devem ser observados os parâmetros estabelecidos na Resolução CONSU nº. 6/98, quais sejam: 1) da existência de previsão expressa no instrumento contratual; 2) da observância das sete faixas etárias e do limite de variação entre a primeira e a última (o reajuste dos maiores de setenta anos não poderá ser superior a seis vezes o previsto para os usuários entre zero e dezessete anos); e 3) da inexistência de índices de reajuste desarrazoados ou aleatórios, que onerem excessivamente o consumidor, em manifesto confronto com a cláusula geral da boa-fé objetiva e da especial proteção do idoso. 
Uma vez que o juiz não fixou um valor excessivo a título de honorários, mas analisou o grau de zelo, o trabalho desenvolvido pelo advogado e o tempo exigido para o seu serviço, bem como a natureza da ação, e ainda, atentou aos princípios da proporcionalidade e razoabilidade, devem eles ser mantidos no montante estabelecido na sentença."
959|666319.0|0813049-43.2015.8.12.0001|Apelação Cível / Planos de Saúde|Des. Claudionor Miguel Abss Duarte|Campo Grande|4ª Câmara Cível|29/03/2017|30/03/2017|"E M E N T A – APELAÇÃO CÍVEL – PLANO DE SAÚDE – PRESCRIÇÃO  – APLICAÇÃO DO CÓDIGO DE DEFESA DO CONSUMIDOR E DO ESTATUTO DO IDOSO – REAJUSTE DE MENSALIDADE TOMANDO COMO CRITÉRIO ÚNICO A FAIXA ETÁRIA – ILEGALIDADE – PREVISÃO ABUSIVA – REVISÃO DE CLÁUSULA DE PLANO DE SAÚDE – DEVOLUÇÃO DE VALORES – AUSÊNCIA DE COMPROVAÇÃO DE MÁ-FÉ – FORMA SIMPLES – RECURSO PROVIDO.
O prazo prescricional a ser aplicado às demandas fundamentadas nos contratos de plano de saúde em que se discute o caráter abusivo de cláusula contratual, em razão de reajuste por faixa etária, e a consequente restituição de valores indevidamente cobrados, a pretensão da parte, para repetição de indébito, prescreve em 20 (vinte) anos, nos termos do artigo 177 do CC/1.916 ou em 3 (três) anos, conforme disposição do artigo 206, §3º, IV, do CC/2.002, observada a regra de transição do artigo 2.028, do CC/2.002, nos termos da jurisprudência do STJ, firmada em sede de recurso repetitivo (REsp 1361182/RS).
Sobre os contratos de plano de saúde incidem as disposições do Estatuto do Idoso que, apesar de ter sido promulgado em data posterior à data de celebração do contrato em questão, deve ser levado em consideração para a controvérsia sob julgamento, por se tratar de norma cogente, decorrente de ordem pública.
Tendo em vista a incidência das disposições do CDC e do Estatuto do Idoso, mostra-se a abusiva, sendo consequente nula, cláusula contratual que prevê reajuste de mensalidade de plano de saúde calcada exclusivamente na mudança de faixa etária.
Consoante o entendimento do STJ, possível o reajuste de mensalidade de plano de saúde por mudança de faixa etária, contudo devem ser observados os parâmetros estabelecidos na Resolução CONSU nº. 6/98, quais sejam: 1) da existência de previsão expressa no instrumento contratual; 2) da observância das sete faixas etárias e do limite de variação entre a primeira e a última (o reajuste dos maiores de setenta anos não poderá ser superior a seis vezes o previsto para os usuários entre zero e dezessete anos); e 3) da inexistência de índices de reajuste desarrazoados ou aleatórios, que onerem excessivamente o consumidor, em manifesto confronto com a cláusula geral da boa-fé objetiva e da especial proteção do idoso."
960|730939.0|0808281-74.2015.8.12.0001|Apelação Cível / Planos de Saúde|Des. Eduardo Machado Rocha|Campo Grande|3ª Câmara Cível|20/11/2017|27/11/2017|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DECLARATÓRIA C/C OBRIGAÇÃO DE FAZER E RESTITUIÇÃO DE VALORES - PLANO DE SAÚDE – REAJUSTE DE MENSALIDADE DECORRENTE DA MUDANÇA DE FAIXA ETÁRIA – POSSIBILIDADE – TESE FIRMADA PELO SUPERIOR TRIBUNAL DE JUSTIÇA EM SEDE DE RECURSO REPETITIVO.
No julgamento do REsp 1.568.244/RJ, realizado em 14.12.2016, o Tribunal Cidadão firmou tese no sentido de que a previsão contratual que autoriza o reajuste de mensalidade de plano de saúde em razão da mudança de faixa etária de segurado idoso não configura, por si só, cláusula abusiva, desde que atendidas as seguintes condições: a) previsão no instrumento negocial; b) respeito aos limites e demais requisitos estabelecidos na Lei Federal; e, c) observância do princípio da boa-fé objetiva, que veda índices de reajuste desarrazoados ou aleatórios, que onerem em demasia o segurado. 
In casu, não se vislumbra ter sido o reajuste da mensalidade desarrazoado a ponto de caracterizar uma obrigação iníqua que poderia colocar a consumidora em desvantagem exagerada de tal forma a impossibilitar a sua continuidade no plano de saúde."
961|677030.0|0825849-40.2014.8.12.0001|Apelação Cível / Planos de Saúde|Des. Eduardo Machado Rocha|Campo Grande|3ª Câmara Cível|16/05/2017|16/05/2017|"E M E N T A – APELAÇÕES CÍVEIS – AÇÃO DECLARATÓRIA c/c OBRIGAÇÃO DE FAZER E RESTITUIÇÃO DE VALORES – CERCEAMENTO DE DEFESA – INOCORRÊNCIA – PRESCRIÇÃO – PRAZO TRIENAL – ART. 206, §3, IV, DO CC/02 – PLANO DE SAÚDE – REAJUSTE DE MENSALIDADE DECORRENTE DA MUDANÇA DE FAIXA ETÁRIA – POSSIBILIDADE – TESE FIRMADA PELO SUPERIOR TRIBUNAL DE JUSTIÇA EM SEDE DE RECURSO REPETITIVO.   
Pelo sistema probatório proposto na legislação processual em vigor, a prova tem por objeto os fatos deduzidos pelas partes em juízo, sendo que sua finalidade consiste na formação da convicção do julgador em torno dos mesmos fatos (art. 369 CPC/15).
A Segunda Seção do Superior Tribunal de Justiça, na sessão de 10 de agosto de 2016, concluindo o julgamento dos Recursos Especiais Repetitivos 1.361.182/RS e 1.360.969/RS, firmou a tese de que, na vigência dos contratos de plano ou de seguro de assistência à saúde, a pretensão condenatória decorrente da declaração de nulidade de cláusula de reajuste nele prevista prescreve em 20 anos (art. 177 do CC/1916) ou em 3 anos (art.  206, § 3º, IV, do CC/2002), observada a regra de transição  do art. 2.028 do CC/2002.
No julgamento do REsp 1.568.244/RJ, realizado em 14.12.2016, o Tribunal Cidadão firmou tese no sentido de que a previsão contratual que autoriza o reajuste de mensalidade de plano de saúde em razão da mudança de faixa etária de segurado idoso não configura, por si só, cláusula abusiva, desde que atendidas as seguintes condições: a) previsão no instrumento negocial; b) respeito aos limites e demais requisitos estabelecidos na Lei Federal; e, c) observância do princípio da boa-fé objetiva, que veda índices de reajuste desarrazoados ou aleatórios, que onerem em demasia o segurado."
962|708503.0|0801524-64.2015.8.12.0001|Apelação Cível / Planos de Saúde|Des. Vladimir Abreu da Silva|Campo Grande|5ª Câmara Cível|29/08/2017|04/09/2017|"E M E N T A – APELAÇÃO CÍVEL – AÇÃO DECLARATÓRIA C/C OBRIGAÇÃO DE FAZER C/C RESTITUIÇÃO DE VALORES PAGOS INDEVIDAMENTE – REAJUSTE DE MENSALIDADE SEGUNDO MUDANÇA DE FAIXA ETÁRIA – PREJUDICIAL DE PRESCRIÇÃO TRIENAL – ENRIQUECIMENTO INDEVIDO – RECURSO REPETITIVO – ACOLHIDA – EXTINÇÃO COM RESOLUÇÃO DE MÉRITO –  RECURSO PROVIDO.
Em conformidade com o entendimento exarado pelo Superior Tribunal de Justiça no julgamento do Resp nº 1.361.182/RS, ""10.  Para  os  efeitos do julgamento do recurso especial repetitivo, fixa-se  a  seguinte  tese: Na vigência dos contratos de plano ou de seguro  de  assistência à saúde, a pretensão condenatória decorrente da  declaração  de  nulidade  de  cláusula de reajuste nele prevista prescreve em 20 anos (art. 177 do CC/1916) ou em 3 anos (art. 206, § 3º, IV, do CC/2002), observada a regra de transição do art. 2.028 do CC/2002.""
Tratando-se de pretensão afeita a revisão de cláusula contratual de plano de saúde prevendo o reajuste da mensalidade em razão da faixa etária c/c repetição de indébito, incide o prazo trienal de prescrição estabelecido pelo acórdão do Superior Tribunal de Justiça sob o rito dos recursos repetitivos, devendo ser reconhecida na demanda intentada 7 anos após o derradeiro reajuste."
